;Codigo.do.Municipio;Municipios;Territorio.de.Identidade;Ano;status;total
1550;2924405;Pilão Arcado;Sertão do São Francisco;1991;Total_rural;27681
1551;2924504;Pindaí;Sertão Produtivo;1991;Total_rural;13527
1552;2924603;Pindobaçu;Piemonte Norte do Itapicuru;1991;Total_rural;18344
1553;2924652;Pintadas;Bacia do Jacuípe;1991;Total_rural;8102
1554;2924678;Piraí do Norte;Baixo Sul;1991;Total_rural;11911
1555;2924702;Piripá;Vitória da Conquista;1991;Total_rural;6938
1556;2924801;Piritiba;Piemonte do Paraguaçu;1991;Total_rural;15189
1557;2924900;Planaltino;Vale de Jequiriçá;1991;Total_rural;7957
1558;2925006;Planalto;Vitória da Conquista;1991;Total_rural;13569
1559;2925105;Poções;Vitória da Conquista;1991;Total_rural;12961
1560;2925204;Pojuca;Litoral Norte e Agreste Baiano;1991;Total_rural;3975
1561;2925253;Ponto Novo;Piemonte Norte do Itapicuru;1991;Total_rural;11629
1562;2925303;Porto Seguro;Costa do Descobrimento;1991;Total_rural;11346
1563;2925402;Potiraguá;Médio Sudoeste da Bahia;1991;Total_rural;4759
1564;2925501;Prado;Extremo Sul;1991;Total_rural;12977
1565;2925600;Presidente Dutra;Irecê;1991;Total_rural;7481
1566;2925709;Presidente Jânio Quadros;Vitória da Conquista;1991;Total_rural;12632
1567;2925758;Presidente Tancredo Neves;Baixo Sul;1991;Total_rural;16399
1568;2925808;Queimadas;Sisal;1991;Total_rural;14731
1569;2925907;Quijingue;Sisal;1991;Total_rural;20569
1570;2925931;Quixabeira;Bacia do Jacuípe;1991;Total_rural;11217
1571;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;1991;Total_rural;20023
1572;2926004;Remanso;Sertão do São Francisco;1991;Total_rural;16513
1573;2926103;Retirolândia;Sisal;1991;Total_rural;7418
1574;2926202;Riachão das Neves;Bacia do Rio Grande;1991;Total_rural;11361
1575;2926301;Riachão do Jacuípe;Bacia do Jacuípe;1991;Total_rural;23053
1576;2926400;Riacho de Santana;Velho Chico;1991;Total_rural;18886
1577;2926509;Ribeira do Amparo;Semi-Árido Nordeste II;1991;Total_rural;13188
1578;2926608;Ribeira do Pombal;Semi-Árido Nordeste II;1991;Total_rural;21757
1579;2926657;Ribeirão do Largo;Vitória da Conquista;1991;Total_rural;8494
1580;2926707;Rio de Contas;Chapada Diamantina;1991;Total_rural;9529
1581;2926806;Rio do Antônio;Sertão Produtivo;1991;Total_rural;9439
1582;2926905;Rio do Pires;Bacia do Paramirim;1991;Total_rural;8862
1583;2927002;Rio Real;Litoral Norte e Agreste Baiano;1991;Total_rural;13866
1584;2927101;Rodelas;Itaparica;1991;Total_rural;1245
1585;2927200;Ruy Barbosa;Piemonte do Paraguaçu;1991;Total_rural;12938
1586;2927309;Salinas da Margarida;Metropolitana de Salvador;1991;Total_rural;4989
1587;2927408;Salvador;Metropolitana de Salvador;1991;Total_rural;1763
1588;2927507;Santa Bárbara;Portal do Sertão;1991;Total_rural;12002
1589;2927606;Santa Brígida;Semi-Árido Nordeste II;1991;Total_rural;10450
1590;2927705;Santa Cruz Cabrália;Costa do Descobrimento;1991;Total_rural;3338
1591;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;1991;Total_rural;2126
1592;2927903;Santa Inês;Vale de Jequiriçá;1991;Total_rural;999
1593;2928059;Santa Luzia;Litoral Sul;1991;Total_rural;8909
1594;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;1991;Total_rural;20754
1595;2928406;Santa Rita de Cássia;Bacia do Rio Grande;1991;Total_rural;12619
1596;2928505;Santa Terezinha;Piemonte do Paraguaçu;1991;Total_rural;7482
1597;2928000;Santaluz;Sisal;1991;Total_rural;17930
1598;2928208;Santana;Bacia do Rio Corrente;1991;Total_rural;13080
1599;2928307;Santanópolis;Portal do Sertão;1991;Total_rural;8545
1600;2928604;Santo Amaro;Recôncavo;1991;Total_rural;13266
1601;2928703;Santo Antônio de Jesus;Recôncavo;1991;Total_rural;11476
1602;2928802;Santo Estevão;Portal do Sertão;1991;Total_rural;24353
1603;2928901;São Desidério;Bacia do Rio Grande;1991;Total_rural;13438
1604;2928950;São Domingos;Sisal;1991;Total_rural;6834
1605;2929107;São Felipe;Recôncavo;1991;Total_rural;13201
1606;2929008;São Félix;Recôncavo;1991;Total_rural;4762
1607;2929057;São Félix do Coribe;Bacia do Rio Corrente;1991;Total_rural;5152
1608;2929206;São Francisco do Conde;Recôncavo;1991;Total_rural;4504
1609;2929255;São Gabriel;Irecê;1991;Total_rural;10887
1610;2929305;São Gonçalo dos Campos;Portal do Sertão;1991;Total_rural;12916
1611;2929354;São José da Vitória;Litoral Sul;1991;Total_rural;3551
1612;2929370;São José do Jacuípe;Bacia do Jacuípe;1991;Total_rural;10467
1613;2929404;São Miguel das Matas;Vale de Jequiriçá;1991;Total_rural;7271
1614;2929503;São Sebastião do Passé;Recôncavo;1991;Total_rural;11019
1615;2929602;Sapeaçu;Recôncavo;1991;Total_rural;8845
1616;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;1991;Total_rural;11389
1617;2929750;Saubara;Recôncavo;1991;Total_rural;2547
1618;2929800;Saúde;Piemonte da Diamantina;1991;Total_rural;5874
1619;2929909;Seabra;Chapada Diamantina;1991;Total_rural;25427
1620;2930006;Sebastião Laranjeiras;Sertão Produtivo;1991;Total_rural;6561
1621;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;1991;Total_rural;34334
1622;2930204;Sento Sé;Sertão do São Francisco;1991;Total_rural;16007
1623;2930154;Serra do Ramalho;Velho Chico;1991;Total_rural;31005
1624;2930303;Serra Dourada;Bacia do Rio Corrente;1991;Total_rural;13231
1625;2930402;Serra Preta;Bacia do Jacuípe;1991;Total_rural;17168
1626;2930501;Serrinha;Sisal;1991;Total_rural;38159
1627;2930600;Serrolândia;Piemonte da Diamantina;1991;Total_rural;7069
1628;2930709;Simões Filho;Metropolitana de Salvador;1991;Total_rural;28107
1629;2930758;Sítio do Mato;Velho Chico;1991;Total_rural;3034
1630;2930766;Sítio do Quinto;Semi-Árido Nordeste II;1991;Total_rural;9903
1631;2930774;Sobradinho;Sertão do São Francisco;1991;Total_rural;1726
1632;2930808;Souto Soares;Chapada Diamantina;1991;Total_rural;15554
1633;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;1991;Total_rural;8515
1634;2931004;Tanhaçu;Sertão Produtivo;1991;Total_rural;13341
1635;2931053;Tanque Novo;Bacia do Paramirim;1991;Total_rural;9315
1636;2931103;Tanquinho;Portal do Sertão;1991;Total_rural;4460
1637;2931202;Taperoá;Baixo Sul;1991;Total_rural;9738
1638;2931301;Tapiramutá;Piemonte do Paraguaçu;1991;Total_rural;4896
1639;2931350;Teixeira de Freitas;Extremo Sul;1991;Total_rural;11326
1640;2931400;Teodoro Sampaio;Portal do Sertão;1991;Total_rural;3111
1641;2931509;Teofilândia;Sisal;1991;Total_rural;17791
1642;2931608;Teolândia;Baixo Sul;1991;Total_rural;10674
1643;2931707;Terra Nova;Portal do Sertão;1991;Total_rural;2235
1644;2931806;Tremedal;Vitória da Conquista;1991;Total_rural;18110
1645;2931905;Tucano;Sisal;1991;Total_rural;36487
1646;2932002;Uauá;Sertão do São Francisco;1991;Total_rural;17092
1647;2932101;Ubaíra;Vale de Jequiriçá;1991;Total_rural;13724
1648;2932200;Ubaitaba;Litoral Sul;1991;Total_rural;8554
1649;2932309;Ubatã;Médio Rio de Contas;1991;Total_rural;6470
1650;2932408;Uibaí;Irecê;1991;Total_rural;6798
1651;2932457;Umburanas;Piemonte da Diamantina;1991;Total_rural;6976
1652;2932507;Una;Litoral Sul;1991;Total_rural;18410
1653;2932606;Urandi;Sertão Produtivo;1991;Total_rural;12502
1654;2932705;Uruçuca;Litoral Sul;1991;Total_rural;21723
1655;2932804;Utinga;Chapada Diamantina;1991;Total_rural;9599
1656;2932903;Valença;Baixo Sul;1991;Total_rural;23232
1657;2933000;Valente;Sisal;1991;Total_rural;11392
1658;2933059;Várzea da Roça;Bacia do Jacuípe;1991;Total_rural;9485
1659;2933109;Várzea do Poço;Bacia do Jacuípe;1991;Total_rural;5357
1660;2933158;Várzea Nova;Piemonte da Diamantina;1991;Total_rural;10027
1661;2933174;Varzedo;Recôncavo;1991;Total_rural;6958
1662;2933208;Vera Cruz;Metropolitana de Salvador;1991;Total_rural;1828
1663;2933257;Vereda;Extremo Sul;1991;Total_rural;7953
1664;2933307;Vitória da Conquista;Vitória da Conquista;1991;Total_rural;36740
1665;2933406;Wagner;Chapada Diamantina;1991;Total_rural;3016
1666;2933455;Wanderley;Bacia do Rio Grande;1991;Total_rural;8931
1667;2933505;Wenceslau Guimarães;Baixo Sul;1991;Total_rural;13221
1668;2933604;Xique-Xique;Irecê;1991;Total_rural;13709
1669;2900108;Abaíra;Chapada Diamantina;2000;Total_rural;5508
1670;2900207;Abaré;Itaparica;2000;Total_rural;8120
1671;2900306;Acajutiba;Litoral Norte e Agreste Baiano;2000;Total_rural;2138
1672;2900355;Adustina;Semi-Árido Nordeste II;2000;Total_rural;9818
1673;2900405;Água Fria;Portal do Sertão;2000;Total_rural;10394
1674;2900603;Aiquara;Médio Rio de Contas;2000;Total_rural;2589
1675;2900702;Alagoinhas;Litoral Norte e Agreste Baiano;2000;Total_rural;17655
1676;2900801;Alcobaça;Extremo Sul;2000;Total_rural;13454
1677;2900900;Almadina;Litoral Sul;2000;Total_rural;2446
1678;2901007;Amargosa;Vale de Jequiriçá;2000;Total_rural;10224
1679;2901106;Amélia Rodrigues;Portal do Sertão;2000;Total_rural;5112
1680;2901155;América Dourada;Irecê;2000;Total_rural;5811
1681;2901205;Anagé;Vitória da Conquista;2000;Total_rural;26852
1682;2901304;Andaraí;Chapada Diamantina;2000;Total_rural;6718
1683;2901353;Andorinha;Piemonte Norte do Itapicuru;2000;Total_rural;11439
1684;2901403;Angical;Bacia do Rio Grande;2000;Total_rural;8666
1685;2901502;Anguera;Portal do Sertão;2000;Total_rural;5378
1686;2901601;Antas;Semi-Árido Nordeste II;2000;Total_rural;9045
1687;2901700;Antônio Cardoso;Portal do Sertão;2000;Total_rural;9304
1688;2901809;Antônio Gonçalves;Piemonte Norte do Itapicuru;2000;Total_rural;4456
1689;2901908;Aporá;Litoral Norte e Agreste Baiano;2000;Total_rural;10223
1690;2901957;Apuarema;Médio Rio de Contas;2000;Total_rural;3061
1691;2902054;Araçás;Litoral Norte e Agreste Baiano;2000;Total_rural;5673
1692;2902005;Aracatu;Vitória da Conquista;2000;Total_rural;12304
1693;2902104;Araci;Sisal;2000;Total_rural;31395
1694;2902203;Aramari;Litoral Norte e Agreste Baiano;2000;Total_rural;4967
1695;2902252;Arataca;Litoral Sul;2000;Total_rural;5735
1696;2902302;Aratuípe;Baixo Sul;2000;Total_rural;3594
1697;2902401;Aurelino Leal;Litoral Sul;2000;Total_rural;3209
1698;2902500;Baianópolis;Bacia do Rio Grande;2000;Total_rural;9452
1699;2902609;Baixa Grande;Bacia do Jacuípe;2000;Total_rural;13315
1700;2902658;Banzaê;Semi-Árido Nordeste II;2000;Total_rural;7742
1701;2902708;Barra;Velho Chico;2000;Total_rural;24562
1702;2902807;Barra da Estiva;Chapada Diamantina;2000;Total_rural;15507
1703;2902906;Barra do Choça;Vitória da Conquista;2000;Total_rural;23097
1704;2903003;Barra do Mendes;Irecê;2000;Total_rural;8031
1705;2903102;Barra do Rocha;Médio Rio de Contas;2000;Total_rural;4649
1706;2903201;Barreiras;Bacia do Rio Grande;2000;Total_rural;16065
1707;2903235;Barro Alto;Irecê;2000;Total_rural;6922
1708;2903300;Barro Preto/Lomanto Junior;Litoral Sul;2000;Total_rural;3443
1709;2903276;Barrocas;Sisal;2000;Total_rural;NA
1710;2903409;Belmonte;Costa do Descobrimento;2000;Total_rural;9226
1711;2903508;Belo Campo;Vitória da Conquista;2000;Total_rural;9573
1712;2903607;Biritinga;Sisal;2000;Total_rural;12294
1713;2903706;Boa Nova;Médio Rio de Contas;2000;Total_rural;15955
1714;2903805;Boa Vista do Tupim;Piemonte do Paraguaçu;2000;Total_rural;12568
1715;2903904;Bom Jesus da Lapa;Velho Chico;2000;Total_rural;16695
1716;2903953;Bom Jesus da Serra;Vitória da Conquista;2000;Total_rural;8549
1717;2904001;Boninal;Chapada Diamantina;2000;Total_rural;8640
1718;2904050;Bonito;Chapada Diamantina;2000;Total_rural;7401
1719;2904100;Boquira;Bacia do Paramirim;2000;Total_rural;15521
1720;2904209;Botuporã;Bacia do Paramirim;2000;Total_rural;8271
1721;2904308;Brejões;Vale de Jequiriçá;2000;Total_rural;10776
1722;2904407;Brejolândia;Bacia do Rio Corrente;2000;Total_rural;6930
1723;2904506;Brotas de Macaúbas;Velho Chico;2000;Total_rural;9953
1724;2904605;Brumado;Sertão Produtivo;2000;Total_rural;20960
1725;2904704;Buerarema;Litoral Sul;2000;Total_rural;2869
1726;2904753;Buritirama;Bacia do Rio Grande;2000;Total_rural;11873
1727;2904803;Caatiba;Médio Sudoeste da Bahia;2000;Total_rural;11080
1728;2904852;Cabaceiras do Paraguaçu;Recôncavo;2000;Total_rural;12242
1729;2904902;Cachoeira;Recôncavo;2000;Total_rural;14585
1730;2905008;Caculé;Sertão Produtivo;2000;Total_rural;8808
1731;2905107;Caém;Piemonte da Diamantina;2000;Total_rural;9186
1732;2905156;Caetanos;Vitória da Conquista;2000;Total_rural;10764
1733;2905206;Caetité;Sertão Produtivo;2000;Total_rural;21631
1734;2905305;Cafarnaum;Irecê;2000;Total_rural;6850
1735;2905404;Cairu;Baixo Sul;2000;Total_rural;4429
1736;2905503;Caldeirão Grande;Piemonte Norte do Itapicuru;2000;Total_rural;7314
1737;2905602;Camacan;Litoral Sul;2000;Total_rural;6773
1738;2905701;Camaçari;Metropolitana de Salvador;2000;Total_rural;7325
1739;2905800;Camamu;Baixo Sul;2000;Total_rural;21554
1740;2905909;Campo Alegre de Lourdes;Sertão do São Francisco;2000;Total_rural;21068
1741;2906006;Campo Formoso;Piemonte Norte do Itapicuru;2000;Total_rural;40939
1742;2906105;Canápolis;Bacia do Rio Corrente;2000;Total_rural;7205
1743;2906204;Canarana;Irecê;2000;Total_rural;11910
1744;2906303;Canavieiras;Litoral Sul;2000;Total_rural;8979
1745;2906402;Candeal;Sisal;2000;Total_rural;6704
1746;2906501;Candeias;Metropolitana de Salvador;2000;Total_rural;7656
1747;2906600;Candiba;Sertão Produtivo;2000;Total_rural;5965
1748;2906709;Cândido Sales;Vitória da Conquista;2000;Total_rural;9592
1749;2906808;Cansanção;Sisal;2000;Total_rural;22726
1750;2906824;Canudos;Sertão do São Francisco;2000;Total_rural;6749
1751;2906857;Capela do Alto Alegre;Bacia do Jacuípe;2000;Total_rural;7365
1752;2906873;Capim Grosso;Piemonte da Diamantina;2000;Total_rural;6047
1753;2906899;Caraíbas;Vitória da Conquista;2000;Total_rural;15740
1754;2906907;Caravelas;Extremo Sul;2000;Total_rural;9771
1755;2907004;Cardeal da Silva;Litoral Norte e Agreste Baiano;2000;Total_rural;5202
1756;2907103;Carinhanha;Velho Chico;2000;Total_rural;16789
1757;2907202;Casa Nova;Sertão do São Francisco;2000;Total_rural;28464
1758;2907301;Castro Alves;Recôncavo;2000;Total_rural;10914
1759;2907400;Catolândia;Bacia do Rio Grande;2000;Total_rural;2244
1760;2907509;Catu;Litoral Norte e Agreste Baiano;2000;Total_rural;8915
1761;2907558;Caturama;Bacia do Paramirim;2000;Total_rural;7077
1762;2907608;Central;Irecê;2000;Total_rural;9155
1763;2907707;Chorrochó;Itaparica;2000;Total_rural;8016
1764;2907806;Cícero Dantas;Semi-Árido Nordeste II;2000;Total_rural;15137
1765;2907905;Cipó;Semi-Árido Nordeste II;2000;Total_rural;4758
1766;2908002;Coaraci;Litoral Sul;2000;Total_rural;4583
1767;2908101;Côcos;Bacia do Rio Corrente;2000;Total_rural;11187
1768;2908200;Conceição da Feira;Portal do Sertão;2000;Total_rural;6277
1769;2908309;Conceição do Almeida;Recôncavo;2000;Total_rural;10594
1770;2908408;Conceição do Coité;Sisal;2000;Total_rural;28291
1771;2908507;Conceição do Jacuípe;Portal do Sertão;2000;Total_rural;6728
1772;2908606;Conde;Litoral Norte e Agreste Baiano;2000;Total_rural;9934
1773;2908705;Condeúba;Vitória da Conquista;2000;Total_rural;11716
1774;2908804;Contendas do Sincorá;Sertão Produtivo;2000;Total_rural;1933
1775;2908903;Coração de Maria;Portal do Sertão;2000;Total_rural;16290
1776;2909000;Cordeiros;Vitória da Conquista;2000;Total_rural;6093
1777;2909109;Coribe;Bacia do Rio Corrente;2000;Total_rural;9453
1778;2909208;Coronel João Sá;Semi-Árido Nordeste II;2000;Total_rural;14127
1779;2909307;Correntina;Bacia do Rio Corrente;2000;Total_rural;19228
1780;2909406;Cotegipe;Bacia do Rio Grande;2000;Total_rural;6827
1781;2909505;Cravolândia;Vale de Jequiriçá;2000;Total_rural;2001
1782;2909604;Crisópolis;Litoral Norte e Agreste Baiano;2000;Total_rural;12182
1783;2909703;Cristópolis;Bacia do Rio Grande;2000;Total_rural;9987
1784;2909802;Cruz das Almas;Recôncavo;2000;Total_rural;13445
1785;2909901;Curaçá;Sertão do São Francisco;2000;Total_rural;18066
1786;2910008;Dário Meira;Médio Rio de Contas;2000;Total_rural;10291
1787;2910057;Dias D'Ávila;Metropolitana de Salvador;2000;Total_rural;2660
1788;2910107;Dom Basílio;Sertão Produtivo;2000;Total_rural;8906
1789;2910206;Dom Macedo Costa;Recôncavo;2000;Total_rural;2451
1790;2910305;Elísio Medrado;Vale de Jequiriçá;2000;Total_rural;5346
1791;2910404;Encruzilhada;Vitória da Conquista;2000;Total_rural;27941
1792;2910503;Entre Rios;Litoral Norte e Agreste Baiano;2000;Total_rural;14494
1793;2900504;Érico Cardoso;Bacia do Paramirim;2000;Total_rural;10838
1794;2910602;Esplanada;Litoral Norte e Agreste Baiano;2000;Total_rural;9692
1795;2910701;Euclides da Cunha;Semi-Árido Nordeste II;2000;Total_rural;29354
1796;2910727;Eunápolis;Costa do Descobrimento;2000;Total_rural;4959
1797;2910750;Fátima;Semi-Árido Nordeste II;2000;Total_rural;11955
1798;2910776;Feira da Mata;Velho Chico;2000;Total_rural;3413
1799;2910800;Feira de Santana;Portal do Sertão;2000;Total_rural;49219
1800;2910859;Filadélfia;Piemonte Norte do Itapicuru;2000;Total_rural;9228
1801;2910909;Firmino Alves;Médio Sudoeste da Bahia;2000;Total_rural;1364
1802;2911006;Floresta Azul;Litoral Sul;2000;Total_rural;4066
1803;2911105;Formosa do Rio Preto;Bacia do Rio Grande;2000;Total_rural;8907
1804;2911204;Gandu;Baixo Sul;2000;Total_rural;5100
1805;2911253;Gavião;Bacia do Jacuípe;2000;Total_rural;2589
1806;2911303;Gentio do Ouro;Irecê;2000;Total_rural;5271
1807;2911402;Glória;Itaparica;2000;Total_rural;12194
1808;2911501;Gongogi;Médio Rio de Contas;2000;Total_rural;4272
1809;2911600;Governador Mangabeira;Recôncavo;2000;Total_rural;10481
1810;2911659;Guajeru;Vitória da Conquista;2000;Total_rural;11113
1811;2911709;Guanambi;Sertão Produtivo;2000;Total_rural;17725
1812;2911808;Guaratinga;Costa do Descobrimento;2000;Total_rural;14302
1813;2911857;Heliópolis;Semi-Árido Nordeste II;2000;Total_rural;8876
1814;2911907;Iaçu;Piemonte do Paraguaçu;2000;Total_rural;6865
1815;2912004;Ibiassucê;Sertão Produtivo;2000;Total_rural;8791
1816;2912103;Ibicaraí;Litoral Sul;2000;Total_rural;9528
1817;2912202;Ibicoara;Chapada Diamantina;2000;Total_rural;10437
1818;2912301;Ibicuí;Médio Sudoeste da Bahia;2000;Total_rural;4675
1819;2912400;Ibipeba;Irecê;2000;Total_rural;6080
1820;2912509;Ibipitanga;Bacia do Paramirim;2000;Total_rural;9756
1821;2912608;Ibiquera;Piemonte do Paraguaçu;2000;Total_rural;2002
1822;2912707;Ibirapitanga;Baixo Sul;2000;Total_rural;15814
1823;2912806;Ibirapoã;Extremo Sul;2000;Total_rural;3523
1824;2912905;Ibirataia;Médio Rio de Contas;2000;Total_rural;6015
1825;2913002;Ibitiara;Chapada Diamantina;2000;Total_rural;11729
1826;2913101;Ibititá;Irecê;2000;Total_rural;9845
1827;2913200;Ibotirama;Velho Chico;2000;Total_rural;7765
1828;2913309;Ichu;Sisal;2000;Total_rural;2930
1829;2913408;Igaporã;Velho Chico;2000;Total_rural;7456
1830;2913457;Igrapiúna;Baixo Sul;2000;Total_rural;12583
1831;2913507;Iguaí;Médio Sudoeste da Bahia;2000;Total_rural;12577
1832;2913606;Ilhéus;Litoral Sul;2000;Total_rural;60002
1833;2913705;Inhambupe;Litoral Norte e Agreste Baiano;2000;Total_rural;17008
1834;2913804;Ipecaetá;Portal do Sertão;2000;Total_rural;16318
1835;2913903;Ipiaú;Médio Rio de Contas;2000;Total_rural;5697
1836;2914000;Ipirá;Bacia do Jacuípe;2000;Total_rural;38426
1837;2914109;Ipupiara;Irecê;2000;Total_rural;3357
1838;2914208;Irajuba;Vale de Jequiriçá;2000;Total_rural;3645
1839;2914307;Iramaia;Chapada Diamantina;2000;Total_rural;9871
1840;2914406;Iraquara;Chapada Diamantina;2000;Total_rural;13004
1841;2914505;Irará;Portal do Sertão;2000;Total_rural;16506
1842;2914604;Irecê;Irecê;2000;Total_rural;4293
1843;2914653;Itabela;Costa do Descobrimento;2000;Total_rural;6909
1844;2914703;Itaberaba;Piemonte do Paraguaçu;2000;Total_rural;14426
1845;2914802;Itabuna;Litoral Sul;2000;Total_rural;5491
1846;2914901;Itacaré;Litoral Sul;2000;Total_rural;10169
1847;2915007;Itaeté;Chapada Diamantina;2000;Total_rural;8552
1848;2915106;Itagi;Médio Rio de Contas;2000;Total_rural;4643
1849;2915205;Itagibá;Médio Rio de Contas;2000;Total_rural;8424
1850;2915304;Itagimirim;Costa do Descobrimento;2000;Total_rural;1787
1851;2915353;Itaguaçu da Bahia;Irecê;2000;Total_rural;9322
1852;2915403;Itaju do Colônia;Litoral Sul;2000;Total_rural;2139
1853;2915502;Itajuípe;Litoral Sul;2000;Total_rural;6388
1854;2915601;Itamaraju;Extremo Sul;2000;Total_rural;16107
1855;2915700;Itamari;Médio Rio de Contas;2000;Total_rural;2859
1856;2915809;Itambé;Médio Sudoeste da Bahia;2000;Total_rural;8675
1857;2915908;Itanagra;Litoral Norte e Agreste Baiano;2000;Total_rural;4511
1858;2916005;Itanhém;Extremo Sul;2000;Total_rural;7244
1859;2916104;Itaparica;Metropolitana de Salvador;2000;Total_rural;0
1860;2916203;Itapé;Litoral Sul;2000;Total_rural;5973
1861;2916302;Itapebi;Costa do Descobrimento;2000;Total_rural;2584
1862;2916401;Itapetinga;Médio Sudoeste da Bahia;2000;Total_rural;2749
1863;2916500;Itapicuru;Litoral Norte e Agreste Baiano;2000;Total_rural;22230
1864;2916609;Itapitanga;Litoral Sul;2000;Total_rural;3287
1865;2916708;Itaquara;Vale de Jequiriçá;2000;Total_rural;3696
1866;2916807;Itarantim;Médio Sudoeste da Bahia;2000;Total_rural;3963
1867;2916856;Itatim;Piemonte do Paraguaçu;2000;Total_rural;4000
1868;2916906;Itiruçu;Vale de Jequiriçá;2000;Total_rural;3714
1869;2917003;Itiúba;Sisal;2000;Total_rural;26679
1870;2917102;Itororó;Médio Sudoeste da Bahia;2000;Total_rural;3172
1871;2917201;Ituaçu;Sertão Produtivo;2000;Total_rural;12839
1872;2917300;Ituberá;Baixo Sul;2000;Total_rural;8223
1873;2917334;Iuiu;Sertão Produtivo;2000;Total_rural;5918
1874;2917359;Jaborandi;Bacia do Rio Corrente;2000;Total_rural;8265
1875;2917409;Jacaraci;Vitória da Conquista;2000;Total_rural;9869
1876;2917508;Jacobina;Piemonte da Diamantina;2000;Total_rural;24404
1877;2917607;Jaguaquara;Vale de Jequiriçá;2000;Total_rural;11518
1878;2917706;Jaguarari;Piemonte Norte do Itapicuru;2000;Total_rural;14031
1879;2917805;Jaguaripe;Baixo Sul;2000;Total_rural;8790
1880;2917904;Jandaíra;Litoral Norte e Agreste Baiano;2000;Total_rural;4520
1881;2918001;Jequié;Médio Rio de Contas;2000;Total_rural;16906
1882;2918100;Jeremoabo;Semi-Árido Nordeste II;2000;Total_rural;20152
1883;2918209;Jiquiriçá;Vale de Jequiriçá;2000;Total_rural;9050
1884;2918308;Jitaúna;Médio Rio de Contas;2000;Total_rural;11488
1885;2918357;João Dourado;Irecê;2000;Total_rural;7526
1886;2918407;Juazeiro;Sertão do São Francisco;2000;Total_rural;41289
1887;2918456;Jucuruçu;Extremo Sul;2000;Total_rural;10527
1888;2918506;Jussara;Irecê;2000;Total_rural;5474
1889;2918555;Jussari;Litoral Sul;2000;Total_rural;2432
1890;2918605;Jussiape;Chapada Diamantina;2000;Total_rural;6285
1891;2918704;Lafayette Coutinho;Vale de Jequiriçá;2000;Total_rural;2181
1892;2919058;Lagedo do Tabocal;Vale de Jequiriçá;2000;Total_rural;3492
1893;2918753;Lagoa Real;Sertão Produtivo;2000;Total_rural;10759
1894;2918803;Laje;Vale de Jequiriçá;2000;Total_rural;14483
1895;2918902;Lajedão;Extremo Sul;2000;Total_rural;1557
1896;2919009;Lajedinho;Piemonte do Paraguaçu;2000;Total_rural;3198
1897;2919108;Lamarão;Sisal;2000;Total_rural;7595
1898;2919157;Lapão;Irecê;2000;Total_rural;15505
1899;2919207;Lauro de Freitas;Metropolitana de Salvador;2000;Total_rural;5158
1900;2919306;Lençóis;Chapada Diamantina;2000;Total_rural;2515
1901;2919405;Licínio de Almeida;Vitória da Conquista;2000;Total_rural;6392
1902;2919504;Livramento de N. Senhora;Sertão Produtivo;2000;Total_rural;21301
1903;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;2000;Total_rural;NA
1904;2919603;Macajuba;Piemonte do Paraguaçu;2000;Total_rural;7069
1905;2919702;Macarani;Médio Sudoeste da Bahia;2000;Total_rural;3875
1906;2919801;Macaúbas;Bacia do Paramirim;2000;Total_rural;30125
1907;2919900;Macururé;Itaparica;2000;Total_rural;6257
1908;2919926;Madre de Deus;Metropolitana de Salvador;2000;Total_rural;437
1909;2919959;Maetinga;Vitória da Conquista;2000;Total_rural;11712
1910;2920007;Maiquinique;Médio Sudoeste da Bahia;2000;Total_rural;2118
1911;2920106;Mairi;Bacia do Jacuípe;2000;Total_rural;10490
1912;2920205;Malhada;Velho Chico;2000;Total_rural;9541
1913;2920304;Malhada de Pedras;Sertão Produtivo;2000;Total_rural;6078
1914;2920403;Manoel Vitorino;Médio Rio de Contas;2000;Total_rural;9921
1915;2920452;Mansidão;Bacia do Rio Grande;2000;Total_rural;8712
1916;2920502;Maracás;Vale de Jequiriçá;2000;Total_rural;13167
1917;2920601;Maragogipe;Recôncavo;2000;Total_rural;19271
1918;2920700;Maraú;Litoral Sul;2000;Total_rural;15517
1919;2920809;Marcionílio Souza;Chapada Diamantina;2000;Total_rural;5678
1920;2920908;Mascote;Litoral Sul;2000;Total_rural;4240
1921;2921005;Mata de São João;Litoral Norte e Agreste Baiano;2000;Total_rural;7599
1922;2921054;Matina;Velho Chico;2000;Total_rural;7483
1923;2921104;Medeiros Neto;Extremo Sul;2000;Total_rural;5208
1924;2921203;Miguel Calmon;Piemonte da Diamantina;2000;Total_rural;13448
1925;2921302;Milagres;Vale de Jequiriçá;2000;Total_rural;2708
1926;2921401;Mirangaba;Piemonte da Diamantina;2000;Total_rural;9548
1927;2921450;Mirante;Vitória da Conquista;2000;Total_rural;12387
1928;2921500;Monte Santo;Sisal;2000;Total_rural;47326
1929;2921609;Morpará;Velho Chico;2000;Total_rural;3103
1930;2921708;Morro do Chapéu;Chapada Diamantina;2000;Total_rural;14701
